timestamp,user,ip_address,event_type,status,country,asn,lat,lon
2025-08-13 07:51:06.435,oscar,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:07.834,zack,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:08.664,alice,172.16.12.21,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:09.597,ruth,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:10.323,kathy,192.168.1.34,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:10.347,zack,192.168.3.41,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:11.263,mike,10.10.1.12,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:11.703,mike,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:12.068,ruth,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:14.125,alice,10.10.2.19,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:15.682,kathy,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:15.876,mike,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:16.985,alice,10.10.2.11,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:17.106,sam,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:18.623,heidi,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:22.635,oscar,10.10.1.45,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:27.644,daniel,192.168.2.40,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:29.756,uma,10.10.1.12,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:29.903,nina,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:32.607,quentin,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:35.065,uma,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:35.108,leo,172.16.12.21,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:35.632,kathy,10.10.1.12,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:37.204,kathy,172.16.11.9,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:38.080,uma,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:38.368,joice,192.168.1.34,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:40.126,oscar,172.16.12.21,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:41.045,bhanu,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:42.683,uma,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:43.098,bhanu,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:43.949,heidi,172.16.12.21,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:44.202,joice,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:46.491,grace,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:46.921,ivan,192.168.1.38,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:47.688,ivan,10.10.1.45,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:48.767,alice,192.168.1.38,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:50.589,joice,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:51.753,judy,10.10.2.19,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:53.868,mike,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:54.936,ruth,172.16.10.7,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:55.195,judy,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:56.010,charlie,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:56.149,bob,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:57.099,bhanu,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:57.166,heidi,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:51:58.365,joice,192.168.3.41,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:00.717,daniel,192.168.1.34,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:06.766,hazel,172.16.10.7,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:07.450,frank,10.10.1.45,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:07.472,nina,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:08.781,joice,198.51.100.23,file_access,success,NL,AS16265,52.3676,4.9041
2025-08-13 07:52:09.563,joice,192.168.2.40,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:10.678,frank,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:12.450,victor,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:12.549,grace,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:13.916,bhanu,10.10.2.19,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:13.938,yvonne,172.16.11.9,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:14.661,victor,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 07:52:14.929,victor,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:15.347,wendy,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:17.364,xavier,172.16.10.7,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:17.541,mike,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:18.064,grace,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:18.128,quentin,10.10.2.19,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:19.794,kathy,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:22.819,leo,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 07:52:23.701,wendy,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:29.105,kathy,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:30.420,yvonne,10.10.3.18,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:30.700,heidi,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:31.095,ivan,172.16.10.7,file_access,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:31.930,uma,10.10.1.23,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:32.052,peggy,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:34.136,uma,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:34.680,joice,172.16.10.6,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:36.055,alice,10.10.1.45,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:37.247,bob,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:37.704,charlie,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:37.983,peggy,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:38.222,ruth,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:38.911,trudy,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:40.162,quentin,172.16.12.21,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:40.537,joice,172.16.10.6,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:42.024,uma,10.10.1.12,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:42.577,sam,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:42.813,oscar,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:45.700,ruth,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 07:52:45.848,hazel,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:46.919,victor,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:49.854,zack,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:50.070,zack,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:51.066,daniel,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:52.309,frank,192.168.1.38,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:52.339,erin,10.10.2.19,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:53.229,bob,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 07:52:55.610,bhanu,10.10.1.23,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:56.682,peggy,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:57.638,alice,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:58.048,frank,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:58.624,joice,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:52:59.310,victor,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:00.066,trudy,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:00.874,alice,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:02.500,yvonne,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:02.891,bob,192.168.1.38,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:03.079,ivan,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:04.552,nina,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:06.050,sam,10.10.2.19,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:06.376,zack,10.10.2.14,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:06.979,mike,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:07.148,hazel,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:08.403,frank,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:08.722,daniel,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:10.421,victor,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:14.587,trudy,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:16.933,uma,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:17.554,mike,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:18.463,ivan,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:19.826,xavier,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:20.012,yvonne,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:20.429,sam,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:22.664,peggy,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:24.225,sam,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:24.500,frank,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:26.107,charlie,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:27.057,uma,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:28.051,erin,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:30.085,quentin,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:32.014,victor,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:32.907,yvonne,10.10.1.23,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:35.493,yvonne,172.16.12.21,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:36.291,ivan,192.168.1.34,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:38.357,quentin,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:38.721,leo,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:40.802,nina,10.10.2.14,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:42.385,ivan,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:43.119,frank,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:45.161,erin,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:45.335,judy,192.168.3.41,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:45.448,leo,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:46.252,wendy,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:47.169,yvonne,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:48.108,ivan,192.168.1.38,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:49.209,trudy,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:49.852,xavier,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:50.789,quentin,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:51.221,bhanu,10.10.1.12,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:52.029,joice,192.168.3.41,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:53.206,wendy,172.16.12.21,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:54.265,zack,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:55.296,nina,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:53:56.091,yvonne,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:00.719,xavier,10.10.3.5,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:01.087,sam,192.168.3.41,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:02.319,ruth,172.16.12.21,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:05.786,daniel,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:05.978,victor,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:06.305,hazel,10.10.2.19,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:07.185,zack,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:07.879,mike,192.168.1.38,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:08.276,trudy,10.10.1.23,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:08.592,erin,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:10.270,yvonne,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:12.210,yvonne,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:13.516,judy,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:15.595,oscar,10.10.2.11,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:17.478,xavier,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:17.721,peggy,10.10.1.12,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:18.070,uma,192.168.3.41,network_request,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:23.448,erin,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:24.056,charlie,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:24.847,erin,172.16.10.7,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:25.318,nina,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:27.264,erin,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:29.463,kathy,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:30.259,alice,10.10.2.11,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:31.880,frank,10.10.2.19,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:32.280,zack,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:32.449,ruth,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:33.334,ruth,192.168.1.38,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:33.867,alice,10.10.2.14,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:34.710,leo,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:35.321,xavier,10.10.3.18,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:37.030,judy,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:37.095,mike,172.16.12.21,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:40.950,nina,192.168.2.40,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:42.647,bob,172.16.10.7,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:43.080,uma,172.16.10.6,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:45.679,peggy,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:47.792,alice,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:47.820,bob,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:50.073,erin,172.16.12.21,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:51.926,oscar,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:52.102,quentin,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:53.402,alice,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:54.221,ivan,172.16.12.21,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:54.475,hazel,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:56.412,ruth,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:56.480,bhanu,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:56.859,alice,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:58.302,alice,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:59.351,judy,192.168.3.41,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:54:59.762,bob,10.10.2.14,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:00.102,sam,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:01.435,bhanu,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:01.554,leo,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:04.131,zack,192.168.2.40,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:05.485,peggy,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:05.622,yvonne,192.168.1.34,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:05.636,trudy,192.168.3.41,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:05.820,xavier,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:06.430,daniel,10.10.1.45,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:07.347,erin,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:07.465,heidi,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:08.848,zack,10.10.1.12,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:09.125,grace,10.10.1.12,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:10.817,grace,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:11.652,victor,10.10.3.5,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:12.198,heidi,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 07:55:12.670,judy,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:12.728,nina,10.10.3.5,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:12.997,grace,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:13.100,wendy,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:13.303,hazel,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:14.244,sam,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:15.488,oscar,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:17.102,charlie,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:17.412,ivan,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:19.050,trudy,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:19.695,joice,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:19.844,kathy,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 07:55:21.063,trudy,172.16.10.6,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:22.169,judy,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:22.367,kathy,192.168.2.40,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:24.334,sam,10.10.2.19,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:24.434,nina,10.10.1.12,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:28.605,daniel,10.10.1.23,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:30.908,nina,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:32.106,oscar,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:32.775,quentin,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:33.100,alice,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:36.063,bob,10.10.2.14,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:36.450,yvonne,172.16.10.6,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:37.271,nina,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:38.223,nina,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:38.315,mike,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:38.360,wendy,10.10.2.19,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 07:55:42.180,kathy,10.10.2.14,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
